customer_id,txn_date,cumulative_balance,simple_growth,compound_growth
301,02/04/2020,-3636,101.2164,101.2238
301,03/04/2020,-3636,101.2329,101.2404
301,04/04/2020,-3636,101.2493,101.257
301,05/04/2020,-3636,101.2658,101.2737
301,06/04/2020,-3636,101.2822,101.2903
301,07/04/2020,-3636,101.2986,101.307
301,08/04/2020,-3636,101.3151,101.3236
301,09/04/2020,-3636,101.3315,101.3403
301,10/04/2020,-3636,101.3479,101.357
301,11/04/2020,-3636,101.3644,101.3736
301,12/04/2020,-3636,101.3808,101.3903
301,13/04/2020,-3636,101.3973,101.407
301,14/04/2020,-3636,101.4137,101.4236
301,15/04/2020,-3636,101.4301,101.4403
301,16/04/2020,-3636,101.4466,101.457
301,17/04/2020,-3636,101.463,101.4736
301,18/04/2020,-3529,101.4795,101.4903
302,27/01/2020,-1100,100,100
302,28/01/2020,-1100,100.0329,100.0329
302,29/01/2020,-1499,100.0493,100.0493
302,30/01/2020,-1499,100.0658,100.0658
302,31/01/2020,-1499,100.0822,100.0822
302,01/02/2020,-1499,100.0986,100.0987
302,02/02/2020,-1499,100.1151,100.1151
302,03/02/2020,-2337,100.1315,100.1316
302,04/02/2020,-2337,100.1479,100.148
302,05/02/2020,-2337,100.1644,100.1645
302,06/02/2020,-2337,100.1808,100.181
302,07/02/2020,-2337,100.1973,100.1974
302,08/02/2020,-2337,100.2137,100.2139
302,09/02/2020,-2337,100.2301,100.2304
302,10/02/2020,-2337,100.2466,100.2469
302,11/02/2020,-2337,100.263,100.2633
302,12/02/2020,-2337,100.2795,100.2798
302,13/02/2020,-2337,100.2959,100.2963
302,14/02/2020,-2605,100.3123,100.3128
302,15/02/2020,-2605,100.3288,100.3293
302,16/02/2020,-2605,100.3452,100.3458
302,17/02/2020,-2605,100.3616,100.3623
302,18/02/2020,-2605,100.3781,100.3788
302,19/02/2020,-2605,100.3945,100.3953
302,20/02/2020,-2605,100.411,100.4118
302,21/02/2020,-2605,100.4274,100.4283
302,22/02/2020,-2605,100.4438,100.4448
302,23/02/2020,-2605,100.4603,100.4613
302,24/02/2020,-2605,100.4767,100.4778
302,25/02/2020,-2077,100.4932,100.4943
302,26/02/2020,-2077,100.5096,100.5108
302,27/02/2020,-2077,100.526,100.5274
302,28/02/2020,-2077,100.5425,100.5439
302,29/02/2020,-2077,100.5589,100.5604
302,01/03/2020,-2937,100.5753,100.577
302,02/03/2020,-2937,100.5918,100.5935
302,03/03/2020,-2937,100.6082,100.61
302,04/03/2020,-2937,100.6247,100.6266
302,05/03/2020,-2937,100.6411,100.6431
302,06/03/2020,-2937,100.6575,100.6596
302,07/03/2020,-2285,100.674,100.6762
302,08/03/2020,-2285,100.6904,100.6927
302,09/03/2020,-2750,100.7068,100.7093
302,10/03/2020,-2750,100.7233,100.7258
302,11/03/2020,-2750,100.7397,100.7424
302,12/03/2020,-2750,100.7562,100.759
302,13/03/2020,-2750,100.7726,100.7755
302,14/03/2020,-2750,100.789,100.7921
302,15/03/2020,-2750,100.8055,100.8087
302,16/03/2020,-2750,100.8219,100.8252
302,17/03/2020,-2750,100.8384,100.8418
302,18/03/2020,-2750,100.8548,100.8584
302,19/03/2020,-2750,100.8712,100.875
302,20/03/2020,-2750,100.8877,100.8915
302,21/03/2020,-2750,100.9041,100.9081
302,22/03/2020,-2750,100.9205,100.9247
302,23/03/2020,-2750,100.937,100.9413
302,24/03/2020,-2750,100.9534,100.9579
302,25/03/2020,-2750,100.9699,100.9745
302,26/03/2020,-2750,100.9863,100.9911
302,27/03/2020,-2750,101.0027,101.0077
302,28/03/2020,-2750,101.0192,101.0243
302,29/03/2020,-2750,101.0356,101.0409
302,30/03/2020,-2410,101.0521,101.0575
302,31/03/2020,-2410,101.0685,101.0741
302,01/04/2020,-2410,101.0849,101.0907
302,02/04/2020,-2410,101.1014,101.1074
302,03/04/2020,-2410,101.1178,101.124
302,04/04/2020,-2410,101.1342,101.1406
302,05/04/2020,-2410,101.1507,101.1572
302,06/04/2020,-2410,101.1671,101.1739
302,07/04/2020,-2410,101.1836,101.1905
302,08/04/2020,-2410,101.2,101.2071
302,09/04/2020,-2410,101.2164,101.2238
302,10/04/2020,-2410,101.2329,101.2404
302,11/04/2020,-2410,101.2493,101.257
302,12/04/2020,-2410,101.2658,101.2737
302,13/04/2020,-2410,101.2822,101.2903
302,14/04/2020,-2410,101.2986,101.307
302,15/04/2020,-2410,101.3151,101.3236
302,16/04/2020,-2410,101.3315,101.3403
302,17/04/2020,-2410,101.3479,101.357
302,18/04/2020,-2410,101.3644,101.3736
302,19/04/2020,-2410,101.3808,101.3903
302,20/04/2020,-1795,101.3973,101.407
303,18/01/2020,433,100,100
303,19/01/2020,433,100.0329,100.0329
303,20/01/2020,433,100.0493,100.0493
303,21/01/2020,433,100.0658,100.0658
303,22/01/2020,433,100.0822,100.0822
303,23/01/2020,433,100.0986,100.0987
303,24/01/2020,433,100.1151,100.1151
303,25/01/2020,433,100.1315,100.1316
303,26/01/2020,433,100.1479,100.148
303,27/01/2020,433,100.1644,100.1645
303,28/01/2020,433,100.1808,100.181
303,29/01/2020,433,100.1973,100.1974
303,30/01/2020,433,100.2137,100.2139
303,31/01/2020,332,100.2301,100.2304
303,01/02/2020,847,100.2466,100.2469
303,02/02/2020,847,100.263,100.2633
303,03/02/2020,847,100.2795,100.2798
303,04/02/2020,1321,100.2959,100.2963
303,05/02/2020,1321,100.3123,100.3128
303,06/02/2020,1321,100.3288,100.3293
303,07/02/2020,1321,100.3452,100.3458
303,08/02/2020,1321,100.3616,100.3623
303,09/02/2020,1321,100.3781,100.3788
303,10/02/2020,1321,100.3945,100.3953
303,11/02/2020,1321,100.411,100.4118
303,12/02/2020,1321,100.4274,100.4283
303,13/02/2020,1321,100.4438,100.4448
303,14/02/2020,1321,100.4603,100.4613
303,15/02/2020,1321,100.4767,100.4778
303,16/02/2020,1321,100.4932,100.4943
303,17/02/2020,1321,100.5096,100.5108
303,18/02/2020,1321,100.526,100.5274
303,19/02/2020,954,100.5425,100.5439
303,20/02/2020,954,100.5589,100.5604
303,21/02/2020,954,100.5753,100.577
303,22/02/2020,954,100.5918,100.5935
303,23/02/2020,954,100.6082,100.61
303,24/02/2020,954,100.6247,100.6266
303,25/02/2020,954,100.6411,100.6431
303,26/02/2020,954,100.6575,100.6596
303,27/02/2020,465,100.674,100.6762
303,28/02/2020,465,100.6904,100.6927
303,29/02/2020,465,100.7068,100.7093
303,01/03/2020,465,100.7233,100.7258
303,02/03/2020,465,100.7397,100.7424
303,03/03/2020,938,100.7562,100.759
303,04/03/2020,938,100.7726,100.7755
303,05/03/2020,938,100.789,100.7921
303,06/03/2020,938,100.8055,100.8087
303,07/03/2020,60,100.8219,100.8252
303,08/03/2020,60,100.8384,100.8418
303,09/03/2020,60,100.8548,100.8584
303,10/03/2020,60,100.8712,100.875
303,11/03/2020,60,100.8877,100.8915
303,12/03/2020,60,100.9041,100.9081
303,13/03/2020,60,100.9205,100.9247
303,14/03/2020,617,100.937,100.9413
303,15/03/2020,617,100.9534,100.9579
303,16/03/2020,52,100.9699,100.9745
303,17/03/2020,52,100.9863,100.9911
303,18/03/2020,-208,101.0027,101.0077
303,19/03/2020,-629,101.0192,101.0243
303,20/03/2020,-629,101.0356,101.0409
303,21/03/2020,-629,101.0521,101.0575
303,22/03/2020,-629,101.0685,101.0741
303,23/03/2020,-629,101.0849,101.0907
303,24/03/2020,-629,101.1014,101.1074
303,25/03/2020,-629,101.1178,101.124
303,26/03/2020,-629,101.1342,101.1406
303,27/03/2020,-629,101.1507,101.1572
303,28/03/2020,-629,101.1671,101.1739
303,29/03/2020,-629,101.1836,101.1905
303,30/03/2020,-629,101.2,101.2071
303,31/03/2020,-629,101.2164,101.2238
303,01/04/2020,-629,101.2329,101.2404
303,02/04/2020,-1533,101.2493,101.257
303,03/04/2020,-1533,101.2658,101.2737
303,04/04/2020,-1533,101.2822,101.2903
303,05/04/2020,-1533,101.2986,101.307
303,06/04/2020,-1533,101.3151,101.3236
303,07/04/2020,-1533,101.3315,101.3403
303,08/04/2020,-1444,101.3479,101.357
303,09/04/2020,-1444,101.3644,101.3736
303,10/04/2020,-660,101.3808,101.3903
304,16/01/2020,152,100,100
304,17/01/2020,152,100.0329,100.0329
304,18/01/2020,152,100.0493,100.0493
304,19/01/2020,152,100.0658,100.0658
304,20/01/2020,152,100.0822,100.0822
304,21/01/2020,152,100.0986,100.0987
304,22/01/2020,152,100.1151,100.1151
304,23/01/2020,152,100.1315,100.1316
304,24/01/2020,152,100.1479,100.148
304,25/01/2020,152,100.1644,100.1645
304,26/01/2020,152,100.1808,100.181
304,27/01/2020,152,100.1973,100.1974
304,28/01/2020,152,100.2137,100.2139
304,29/01/2020,152,100.2301,100.2304
304,30/01/2020,152,100.2466,100.2469
304,31/01/2020,152,100.263,100.2633
304,01/02/2020,152,100.2795,100.2798
304,02/02/2020,152,100.2959,100.2963
304,03/02/2020,152,100.3123,100.3128
304,04/02/2020,152,100.3288,100.3293
304,05/02/2020,152,100.3452,100.3458
304,06/02/2020,152,100.3616,100.3623
304,07/02/2020,152,100.3781,100.3788
304,08/02/2020,152,100.3945,100.3953
304,09/02/2020,152,100.411,100.4118
304,10/02/2020,152,100.4274,100.4283
304,11/02/2020,152,100.4438,100.4448
304,12/02/2020,58,100.4603,100.4613
304,13/02/2020,58,100.4767,100.4778
304,14/02/2020,58,100.4932,100.4943
304,15/02/2020,290,100.5096,100.5108
304,16/02/2020,290,100.526,100.5274
304,17/02/2020,290,100.5425,100.5439
304,18/02/2020,-304,100.5589,100.5604
304,19/02/2020,-304,100.5753,100.577
304,20/02/2020,-304,100.5918,100.5935
304,21/02/2020,-304,100.6082,100.61
304,22/02/2020,-304,100.6247,100.6266
304,23/02/2020,-1164,100.6411,100.6431
304,24/02/2020,-1164,100.6575,100.6596
304,25/02/2020,-1164,100.674,100.6762
304,26/02/2020,-1360,100.6904,100.6927
304,27/02/2020,-1360,100.7068,100.7093
304,28/02/2020,-1360,100.7233,100.7258
304,29/02/2020,-1360,100.7397,100.7424
304,01/03/2020,-1360,100.7562,100.759
304,02/03/2020,-1371,100.7726,100.7755
304,03/03/2020,-1371,100.789,100.7921
304,04/03/2020,-1371,100.8055,100.8087
304,05/03/2020,-2109,100.8219,100.8252
304,06/03/2020,-2109,100.8384,100.8418
304,07/03/2020,-2109,100.8548,100.8584
304,08/03/2020,-2117,100.8712,100.875
304,09/03/2020,-2117,100.8877,100.8915
304,10/03/2020,-2117,100.9041,100.9081
304,11/03/2020,-2117,100.9205,100.9247
304,12/03/2020,-2117,100.937,100.9413
304,13/03/2020,-2130,100.9534,100.9579
304,14/03/2020,-2130,100.9699,100.9745
304,15/03/2020,-2130,100.9863,100.9911
304,16/03/2020,-3009,101.0027,101.0077
304,17/03/2020,-3009,101.0192,101.0243
304,18/03/2020,-3009,101.0356,101.0409
304,19/03/2020,-3009,101.0521,101.0575
304,20/03/2020,-3009,101.0685,101.0741
304,21/03/2020,-3009,101.0849,101.0907
304,22/03/2020,-3009,101.1014,101.1074
304,23/03/2020,-2059,101.1178,101.124
304,24/03/2020,-2420,101.1342,101.1406
304,25/03/2020,-2420,101.1507,101.1572
304,26/03/2020,-2420,101.1671,101.1739
304,27/03/2020,-2420,101.1836,101.1905
304,28/03/2020,-2420,101.2,101.2071
304,29/03/2020,-2420,101.2164,101.2238
304,30/03/2020,-2420,101.2329,101.2404
304,31/03/2020,-2420,101.2493,101.257
304,01/04/2020,-2420,101.2658,101.2737
304,02/04/2020,-2420,101.2822,101.2903
304,03/04/2020,-2420,101.2986,101.307
304,04/04/2020,-2420,101.3151,101.3236
304,05/04/2020,-2420,101.3315,101.3403
304,06/04/2020,-2801,101.3479,101.357
304,07/04/2020,-2268,101.3644,101.3736
304,08/04/2020,-2268,101.3808,101.3903
304,09/04/2020,-2268,101.3973,101.407
304,10/04/2020,-2268,101.4137,101.4236
304,11/04/2020,-2268,101.4301,101.4403
304,12/04/2020,-2268,101.4466,101.457
304,13/04/2020,-2047,101.463,101.4736
305,09/01/2020,36,100,100
305,10/01/2020,36,100.0329,100.0329
305,11/01/2020,34,100.0493,100.0493
305,12/01/2020,34,100.0658,100.0658
305,13/01/2020,34,100.0822,100.0822
305,14/01/2020,34,100.0986,100.0987
305,15/01/2020,34,100.1151,100.1151
305,16/01/2020,400,100.1315,100.1316
305,17/01/2020,20,100.1479,100.148
305,18/01/2020,20,100.1644,100.1645
305,19/01/2020,20,100.1808,100.181
305,20/01/2020,20,100.1973,100.1974
305,21/01/2020,20,100.2137,100.2139
305,22/01/2020,20,100.2301,100.2304
305,23/01/2020,20,100.2466,100.2469
305,24/01/2020,20,100.263,100.2633
305,25/01/2020,20,100.2795,100.2798
305,26/01/2020,20,100.2959,100.2963
305,27/01/2020,20,100.3123,100.3128
305,28/01/2020,20,100.3288,100.3293
305,29/01/2020,20,100.3452,100.3458
305,30/01/2020,20,100.3616,100.3623
305,31/01/2020,20,100.3781,100.3788
305,01/02/2020,20,100.3945,100.3953
305,02/02/2020,20,100.411,100.4118
305,03/02/2020,20,100.4274,100.4283
305,04/02/2020,537,100.4438,100.4448
305,05/02/2020,537,100.4603,100.4613
305,06/02/2020,537,100.4767,100.4778
305,07/02/2020,537,100.4932,100.4943
305,08/02/2020,537,100.5096,100.5108
305,09/02/2020,537,100.526,100.5274
305,10/02/2020,537,100.5425,100.5439
305,11/02/2020,537,100.5589,100.5604
305,12/02/2020,537,100.5753,100.577
305,13/02/2020,537,100.5918,100.5935
305,14/02/2020,537,100.6082,100.61
305,15/02/2020,537,100.6247,100.6266
305,16/02/2020,189,100.6411,100.6431
305,17/02/2020,189,100.6575,100.6596
305,18/02/2020,189,100.674,100.6762
305,19/02/2020,189,100.6904,100.6927
305,20/02/2020,189,100.7068,100.7093
305,21/02/2020,189,100.7233,100.7258
305,22/02/2020,189,100.7397,100.7424
305,23/02/2020,189,100.7562,100.759
305,24/02/2020,189,100.7726,100.7755
305,25/02/2020,189,100.789,100.7921
305,26/02/2020,189,100.8055,100.8087
305,27/02/2020,189,100.8219,100.8252
305,28/02/2020,189,100.8384,100.8418
305,29/02/2020,189,100.8548,100.8584
305,01/03/2020,189,100.8712,100.875
305,02/03/2020,189,100.8877,100.8915
305,03/03/2020,189,100.9041,100.9081
305,04/03/2020,189,100.9205,100.9247
305,05/03/2020,189,100.937,100.9413
305,06/03/2020,189,100.9534,100.9579
305,07/03/2020,557,100.9699,100.9745
305,08/03/2020,557,100.9863,100.9911
305,09/03/2020,557,101.0027,101.0077
305,10/03/2020,557,101.0192,101.0243
305,11/03/2020,557,101.0356,101.0409
305,12/03/2020,557,101.0521,101.0575
305,13/03/2020,557,101.0685,101.0741
305,14/03/2020,557,101.0849,101.0907
305,15/03/2020,557,101.1014,101.1074
305,16/03/2020,557,101.1178,101.124
305,17/03/2020,557,101.1342,101.1406
305,18/03/2020,557,101.1507,101.1572
305,19/03/2020,557,101.1671,101.1739
305,20/03/2020,557,101.1836,101.1905
305,21/03/2020,557,101.2,101.2071
305,22/03/2020,-56,101.2164,101.2238
306,27/01/2020,402,100,100
306,28/01/2020,402,100.0329,100.0329
306,29/01/2020,402,100.0493,100.0493
306,30/01/2020,402,100.0658,100.0658
306,31/01/2020,402,100.0822,100.0822
306,01/02/2020,402,100.0986,100.0987
306,02/02/2020,402,100.1151,100.1151
306,03/02/2020,402,100.1315,100.1316
306,04/02/2020,402,100.1479,100.148
306,05/02/2020,402,100.1644,100.1645
306,06/02/2020,402,100.1808,100.181
306,07/02/2020,402,100.1973,100.1974
306,08/02/2020,402,100.2137,100.2139
306,09/02/2020,402,100.2301,100.2304
306,10/02/2020,402,100.2466,100.2469
306,11/02/2020,402,100.263,100.2633
306,12/02/2020,402,100.2795,100.2798
306,13/02/2020,402,100.2959,100.2963
306,14/02/2020,402,100.3123,100.3128
306,15/02/2020,402,100.3288,100.3293
306,16/02/2020,402,100.3452,100.3458
306,17/02/2020,402,100.3616,100.3623
306,18/02/2020,402,100.3781,100.3788
306,19/02/2020,402,100.3945,100.3953
306,20/02/2020,402,100.411,100.4118
306,21/02/2020,402,100.4274,100.4283
306,22/02/2020,402,100.4438,100.4448
306,23/02/2020,402,100.4603,100.4613
306,24/02/2020,402,100.4767,100.4778
306,25/02/2020,402,100.4932,100.4943
306,26/02/2020,402,100.5096,100.5108
306,27/02/2020,402,100.526,100.5274
306,28/02/2020,402,100.5425,100.5439
306,29/02/2020,402,100.5589,100.5604
306,01/03/2020,402,100.5753,100.577
306,02/03/2020,402,100.5918,100.5935
306,03/03/2020,402,100.6082,100.61
306,04/03/2020,402,100.6247,100.6266
306,05/03/2020,402,100.6411,100.6431
306,06/03/2020,402,100.6575,100.6596
306,07/03/2020,402,100.674,100.6762
306,08/03/2020,1032,100.6904,100.6927
306,09/03/2020,1032,100.7068,100.7093
306,10/03/2020,1032,100.7233,100.7258
306,11/03/2020,1032,100.7397,100.7424
306,12/03/2020,1032,100.7562,100.759
306,13/03/2020,1032,100.7726,100.7755
306,14/03/2020,1032,100.789,100.7921
306,15/03/2020,158,100.8055,100.8087
306,16/03/2020,158,100.8219,100.8252
306,17/03/2020,158,100.8384,100.8418
306,18/03/2020,-810,100.8548,100.8584
306,19/03/2020,-810,100.8712,100.875
306,20/03/2020,-810,100.8877,100.8915
306,21/03/2020,-810,100.9041,100.9081
306,22/03/2020,-810,100.9205,100.9247
306,23/03/2020,-810,100.937,100.9413
306,24/03/2020,-810,100.9534,100.9579
306,25/03/2020,-810,100.9699,100.9745
306,26/03/2020,-810,100.9863,100.9911
306,27/03/2020,-810,101.0027,101.0077
306,28/03/2020,0,101.0192,101.0243
306,29/03/2020,0,101.0356,101.0409
306,30/03/2020,0,101.0521,101.0575
306,31/03/2020,0,101.0685,101.0741
306,01/04/2020,0,101.0849,101.0907
306,02/04/2020,0,101.1014,101.1074
306,03/04/2020,0,101.1178,101.124
306,04/04/2020,0,101.1342,101.1406
306,05/04/2020,-847,101.1507,101.1572
306,06/04/2020,-847,101.1671,101.1739
306,07/04/2020,-496,101.1836,101.1905
306,08/04/2020,-496,101.2,101.2071
306,09/04/2020,-496,101.2164,101.2238
306,10/04/2020,-496,101.2329,101.2404
306,11/04/2020,-496,101.2493,101.257
306,12/04/2020,712,101.2658,101.2737
306,13/04/2020,712,101.2822,101.2903
306,14/04/2020,712,101.2986,101.307
306,15/04/2020,929,101.3151,101.3236
306,16/04/2020,1511,101.3315,101.3403
306,17/04/2020,1511,101.3479,101.357
306,18/04/2020,1417,101.3644,101.3736
306,19/04/2020,861,101.3808,101.3903
306,20/04/2020,861,101.3973,101.407
306,21/04/2020,861,101.4137,101.4236
306,22/04/2020,861,101.4301,101.4403
306,23/04/2020,861,101.4466,101.457
306,24/04/2020,861,101.463,101.4736
306,25/04/2020,1565,101.4795,101.4903
307,14/01/2020,363,100,100
307,15/01/2020,363,100.0329,100.0329
307,16/01/2020,363,100.0493,100.0493
307,17/01/2020,363,100.0658,100.0658
307,18/01/2020,363,100.0822,100.0822
307,19/01/2020,264,100.0986,100.0987
307,20/01/2020,264,100.1151,100.1151
307,21/01/2020,264,100.1315,100.1316
307,22/01/2020,264,100.1479,100.148
307,23/01/2020,264,100.1644,100.1645
307,24/01/2020,-388,100.1808,100.181
307,25/01/2020,-388,100.1973,100.1974
307,26/01/2020,-696,100.2137,100.2139
307,27/01/2020,-696,100.2301,100.2304
307,28/01/2020,-696,100.2466,100.2469
307,29/01/2020,-696,100.263,100.2633
307,30/01/2020,-696,100.2795,100.2798
307,31/01/2020,-696,100.2959,100.2963
307,01/02/2020,-696,100.3123,100.3128
307,02/02/2020,-696,100.3288,100.3293
307,03/02/2020,-696,100.3452,100.3458
307,04/02/2020,-696,100.3616,100.3623
307,05/02/2020,-696,100.3781,100.3788
307,06/02/2020,-696,100.3945,100.3953
307,07/02/2020,-696,100.411,100.4118
307,08/02/2020,-696,100.4274,100.4283
307,09/02/2020,-696,100.4438,100.4448
307,10/02/2020,-696,100.4603,100.4613
307,11/02/2020,-696,100.4767,100.4778
307,12/02/2020,-696,100.4932,100.4943
307,13/02/2020,-696,100.5096,100.5108
307,14/02/2020,-696,100.526,100.5274
307,15/02/2020,-696,100.5425,100.5439
307,16/02/2020,-696,100.5589,100.5604
307,17/02/2020,-696,100.5753,100.577
307,18/02/2020,274,100.5918,100.5935
307,19/02/2020,1091,100.6082,100.61
307,20/02/2020,750,100.6247,100.6266
307,21/02/2020,750,100.6411,100.6431
307,22/02/2020,750,100.6575,100.6596
307,23/02/2020,750,100.674,100.6762
307,24/02/2020,750,100.6904,100.6927
307,25/02/2020,750,100.7068,100.7093
307,26/02/2020,750,100.7233,100.7258
307,27/02/2020,750,100.7397,100.7424
307,28/02/2020,750,100.7562,100.759
307,29/02/2020,750,100.7726,100.7755
307,01/03/2020,750,100.789,100.7921
307,02/03/2020,750,100.8055,100.8087
307,03/03/2020,750,100.8219,100.8252
307,04/03/2020,750,100.8384,100.8418
307,05/03/2020,750,100.8548,100.8584
307,06/03/2020,750,100.8712,100.875
307,07/03/2020,750,100.8877,100.8915
307,08/03/2020,750,100.9041,100.9081
307,09/03/2020,750,100.9205,100.9247
307,10/03/2020,750,100.937,100.9413
307,11/03/2020,750,100.9534,100.9579
307,12/03/2020,750,100.9699,100.9745
307,13/03/2020,750,100.9863,100.9911
307,14/03/2020,750,101.0027,101.0077
307,15/03/2020,750,101.0192,101.0243
307,16/03/2020,750,101.0356,101.0409
307,17/03/2020,962,101.0521,101.0575
307,18/03/2020,962,101.0685,101.0741
307,19/03/2020,962,101.0849,101.0907
307,20/03/2020,962,101.1014,101.1074
307,21/03/2020,962,101.1178,101.124
307,22/03/2020,962,101.1342,101.1406
307,23/03/2020,95,101.1507,101.1572
307,24/03/2020,95,101.1671,101.1739
307,25/03/2020,95,101.1836,101.1905
307,26/03/2020,95,101.2,101.2071
307,27/03/2020,525,101.2164,101.2238
307,28/03/2020,525,101.2329,101.2404
307,29/03/2020,525,101.2493,101.257
307,30/03/2020,525,101.2658,101.2737
307,31/03/2020,525,101.2822,101.2903
307,01/04/2020,525,101.2986,101.307
307,02/04/2020,525,101.3151,101.3236
307,03/04/2020,525,101.3315,101.3403
307,04/04/2020,525,101.3479,101.357
307,05/04/2020,525,101.3644,101.3736
307,06/04/2020,525,101.3808,101.3903
307,07/04/2020,525,101.3973,101.407
307,08/04/2020,525,101.4137,101.4236
307,09/04/2020,62,101.4301,101.4403
308,14/01/2020,782,100,100
308,15/01/2020,782,100.0329,100.0329
308,16/01/2020,782,100.0493,100.0493
308,17/01/2020,782,100.0658,100.0658
308,18/01/2020,782,100.0822,100.0822
308,19/01/2020,782,100.0986,100.0987
308,20/01/2020,782,100.1151,100.1151
308,21/01/2020,-180,100.1315,100.1316
308,22/01/2020,-180,100.1479,100.148
308,23/01/2020,-180,100.1644,100.1645
308,24/01/2020,-180,100.1808,100.181
308,25/01/2020,-180,100.1973,100.1974
308,26/01/2020,-180,100.2137,100.2139
308,27/01/2020,-561,100.2301,100.2304
308,28/01/2020,-561,100.2466,100.2469
308,29/01/2020,-561,100.263,100.2633
308,30/01/2020,-561,100.2795,100.2798
308,31/01/2020,-561,100.2959,100.2963
308,01/02/2020,-561,100.3123,100.3128
308,02/02/2020,-561,100.3288,100.3293
308,03/02/2020,-561,100.3452,100.3458
308,04/02/2020,-561,100.3616,100.3623
308,05/02/2020,-561,100.3781,100.3788
308,06/02/2020,-561,100.3945,100.3953
308,07/02/2020,-561,100.411,100.4118
308,08/02/2020,-561,100.4274,100.4283
308,09/02/2020,-561,100.4438,100.4448
308,10/02/2020,-561,100.4603,100.4613
308,11/02/2020,-561,100.4767,100.4778
308,12/02/2020,-561,100.4932,100.4943
308,13/02/2020,-561,100.5096,100.5108
308,14/02/2020,-561,100.526,100.5274
308,15/02/2020,-561,100.5425,100.5439
308,16/02/2020,-561,100.5589,100.5604
308,17/02/2020,-561,100.5753,100.577
308,18/02/2020,-561,100.5918,100.5935
308,19/02/2020,-561,100.6082,100.61
308,20/02/2020,-561,100.6247,100.6266
308,21/02/2020,-561,100.6411,100.6431
308,22/02/2020,-561,100.6575,100.6596
308,23/02/2020,-561,100.674,100.6762
308,24/02/2020,-561,100.6904,100.6927
308,25/02/2020,-561,100.7068,100.7093
308,26/02/2020,-561,100.7233,100.7258
308,27/02/2020,-561,100.7397,100.7424
308,28/02/2020,-561,100.7562,100.759
308,29/02/2020,316,100.7726,100.7755
308,01/03/2020,316,100.789,100.7921
308,02/03/2020,316,100.8055,100.8087
308,03/03/2020,316,100.8219,100.8252
308,04/03/2020,67,100.8384,100.8418
308,05/03/2020,67,100.8548,100.8584
308,06/03/2020,67,100.8712,100.875
308,07/03/2020,67,100.8877,100.8915
308,08/03/2020,67,100.9041,100.9081
308,09/03/2020,67,100.9205,100.9247
308,10/03/2020,67,100.937,100.9413
308,11/03/2020,67,100.9534,100.9579
308,12/03/2020,67,100.9699,100.9745
308,13/03/2020,67,100.9863,100.9911
308,14/03/2020,67,101.0027,101.0077
308,15/03/2020,67,101.0192,101.0243
308,16/03/2020,67,101.0356,101.0409
308,17/03/2020,67,101.0521,101.0575
308,18/03/2020,67,101.0685,101.0741
308,19/03/2020,67,101.0849,101.0907
308,20/03/2020,67,101.1014,101.1074
308,21/03/2020,67,101.1178,101.124
308,22/03/2020,67,101.1342,101.1406
308,23/03/2020,67,101.1507,101.1572
308,24/03/2020,456,101.1671,101.1739
308,25/03/2020,639,101.1836,101.1905
308,26/03/2020,-17,101.2,101.2071
308,27/03/2020,710,101.2164,101.2238
308,28/03/2020,710,101.2329,101.2404
308,29/03/2020,710,101.2493,101.257
308,30/03/2020,710,101.2658,101.2737
308,31/03/2020,710,101.2822,101.2903
308,01/04/2020,971,101.2986,101.307
309,13/01/2020,463,100,100
309,14/01/2020,463,100.0329,100.0329
309,15/01/2020,463,100.0493,100.0493
309,16/01/2020,463,100.0658,100.0658
309,17/01/2020,463,100.0822,100.0822
309,18/01/2020,463,100.0986,100.0987
309,19/01/2020,463,100.1151,100.1151
309,20/01/2020,463,100.1315,100.1316
309,21/01/2020,463,100.1479,100.148
309,22/01/2020,463,100.1644,100.1645
309,23/01/2020,463,100.1808,100.181
309,24/01/2020,463,100.1973,100.1974
309,25/01/2020,-55,100.2137,100.2139
309,26/01/2020,-55,100.2301,100.2304
309,27/01/2020,-363,100.2466,100.2469
309,28/01/2020,-363,100.263,100.2633
309,29/01/2020,-363,100.2795,100.2798
309,30/01/2020,-363,100.2959,100.2963
309,31/01/2020,-363,100.3123,100.3128
309,01/02/2020,-363,100.3288,100.3293
309,02/02/2020,-1261,100.3452,100.3458
309,03/02/2020,-1261,100.3616,100.3623
309,04/02/2020,-1261,100.3781,100.3788
309,05/02/2020,-1261,100.3945,100.3953
309,06/02/2020,-1261,100.411,100.4118
309,07/02/2020,-1261,100.4274,100.4283
309,08/02/2020,-1602,100.4438,100.4448
309,09/02/2020,-780,100.4603,100.4613
309,10/02/2020,-780,100.4767,100.4778
309,11/02/2020,-780,100.4932,100.4943
309,12/02/2020,-780,100.5096,100.5108
309,13/02/2020,-780,100.526,100.5274
309,14/02/2020,-780,100.5425,100.5439
309,15/02/2020,-849,100.5589,100.5604
309,16/02/2020,-849,100.5753,100.577
309,17/02/2020,-1661,100.5918,100.5935
309,18/02/2020,-1661,100.6082,100.61
309,19/02/2020,-1565,100.6247,100.6266
309,20/02/2020,-1565,100.6411,100.6431
309,21/02/2020,-1565,100.6575,100.6596
309,22/02/2020,-2404,100.674,100.6762
309,23/02/2020,-2404,100.6904,100.6927
309,24/02/2020,-2404,100.7068,100.7093
309,25/02/2020,-2404,100.7233,100.7258
309,26/02/2020,-2404,100.7397,100.7424
